K,topic,rank,term,weight
16,9,14,text,0.21342189959369318
16,9,15,output,0.2016041938422135
16,10,1,server,1.1836629082700245
16,10,2,using,0.8821044796949965
16,10,3,request,0.6898446346456704
16,10,4,client,0.6254541203080045
16,10,5,send,0.5627726045459518
16,10,6,page,0.5470513122252929
16,10,7,python,0.5012770832085481
16,10,8,requests,0.4880870802529274
16,10,9,using python,0.4868861216803274
16,10,10,web,0.484733005675238
16,10,11,api,0.4846091407800793
16,10,12,data,0.4760219669432651
16,10,13,url,0.45726911618274
16,10,14,http,0.34563256494946804
16,10,15,post,0.33145339586004646
16,11,1,script,2.062774673606431
16,11,2,python script,1.1737978052514066
16,11,3,run,0.9378888325863965
16,11,4,command,0.6864005293504348
16,11,5,python,0.6444342301745453
16,11,6,running,0.4486751700658682
16,11,7,command line,0.34583737638327205
16,11,8,shell,0.2976525753099125
16,11,9,run script,0.2780674697991585
16,11,10,line,0.27753831693218417
16,11,11,run python,0.2694637963396677
16,11,12,execute,0.250100110002977
16,11,13,scripts,0.2195494993833411
16,11,14,process,0.21934961274692064
16,11,15,subprocess,0.21124720634335464
16,12,1,function,2.478626407689811
16,12,2,functions,0.5448554212365374
16,12,3,return,0.48887320177521126
16,12,4,function python,0.30493145597816645
16,12,5,arguments,0.2962547978843627
16,12,6,python,0.2953756111511199
16,12,7,returns,0.26831827271837955
16,12,8,pass,0.25933697805588957
16,12,9,argument,0.2543405364028223
16,12,10,python function,0.24111730834579131
16,12,11,called,0.2146757705391296
16,12,12,parameter,0.19302719359489406
16,12,13,variable,0.19069597933218194
16,12,14,parameters,0.18449159028451925
16,12,15,value,0.17262371005430593
16,13,1,dictionary,1.41610543247846
16,13,2,value,1.2507160430015105
16,13,3,values,1.0125728515856292
16,13,4,key,0.8467009198532621
16,13,5,keys,0.5420301440915035
16,13,6,dictionaries,0.32284474283018605
16,13,7,dict,0.3142325375938251
16,13,8,key value,0.24605373478500678
16,13,9,python dictionary,0.23460397598400753
16,13,10,want,0.18304525489338785
16,13,11,json,0.182950412324998
16,13,12,output,0.14717427514812487
16,13,13,nested,0.14648399235963414
16,13,14,dictionary key,0.13894524030108313
16,13,15,return,0.1375132357457372
16,14,1,like,1.5443094994320423
16,14,2,way,0.9894616134605728
16,14,3,looks,0.6301201467553229
16,14,4,looks like,0.580465998110619
16,14,5,data,0.5551621711939847
16,14,6,plot,0.5172427027976958
16,14,7,want,0.3934639539235488
16,14,8,matplotlib,0.381786599256414
16,14,9,set,0.37575573746698177
16,14,10,use,0.336086803815856
16,14,11,possible,0.3096752092692492
16,14,12,better,0.2982106227879491
16,14,13,best,0.28489738649444424
16,14,14,know,0.25242255721387774
16,14,15,look,0.24614278531000955
16,15,1,app,1.384154104593413
16,15,2,engine,0.9328886866584759
16,15,3,app engine,0.9052997279895918
16,15,4,google,0.9036408775733054
16,15,5,google app,0.7108820481715825
16,15,6,application,0.29512708321727654
16,15,7,flask,0.24820942562403334
16,15,8,datastore,0.23166341390688608
16,15,9,gae,0.21057443206534524
16,15,10,engine python,0.13909865631245255
16,15,11,api,0.13512754359580081
16,15,12,using google,0.13134826875929534
16,15,13,web,0.12282519876873738
16,15,14,cloud,0.11438048959918833
16,15,15,appengine,0.11011665309221795
