K,cluster,rank,distance_to_centroid,question_id,title,clean_text
8,3,2,2.391192,8983019,Unable to install gdata python library client,unable to install gdata python library client
8,3,3,2.7625484,30907851,how to attatch scrollbar to dropdown list in tkinter?,how to attatch scrollbar to dropdown list in tkinter?
8,3,4,2.777797,6194736,How do I translate this to Python?,how do i translate this to python? this is ruby. what's the equivalent in python?
8,3,5,2.8746583,32245625,Pandas: consolidating columns in DataFrame,pandas: consolidating columns in dataframe using the dataframe below as an example: how can i get
8,3,6,2.9598098,30677288,Threading [Python/Threading],threading [python/threading] [edit] question has been completed.
8,3,7,2.978591,8686225,Pythonic way to pass keyword arguments on conditional,pythonic way to pass keyword arguments on conditional is there a more pythonic way to do this?
8,3,8,3.0109181,15675667,column matrix representation in python,column matrix representation in python how can i represent a column matrix and row matrix in python? and
8,3,9,3.0191677,15606138,Remove punctuation from a list of list of strings in python,remove punctuation from a list of list of strings in python lets say i have a i want it to produce
8,3,10,3.0541906,22905129,"rpy2, R and ubuntu 12.04 - Invalid substring -fopenmp","rpy2, r and ubuntu 12.04 - invalid substring -fopenmp whats tbe delio with isntalling rpy2 on ubuntu 12.04?"
8,4,1,3.3763747,25718961,How can I get permanent URL of file uploaded on rackspace using python pyrax,how can i get permanent url of file uploaded on rackspace using python pyrax i am able to to upload image successfully. my code is:
8,4,2,3.5525646,35817605,Web scraping through cloudflare sites,web scraping through cloudflare sites is it possible to scrape websites through cloudflare protection? how can i bypass cloudflare using beautifulsoup?
8,4,3,4.552221,1111356,Is there anything like HTTP::Recorder for Python?,is there anything like http::recorder for python? i really like perl's http::recorder . is there something like it for python?
8,4,4,4.654827,9134491,Access Gmail Imap with OAuth 2.0 Access token,"access gmail imap with oauth 2.0 access token i am using google's oauth 2.0 to get the user's access_token, but i dont know how to use it with imaplib to access inbox."
8,4,5,5.095133,27952608,Django Rest Framework Localization,"django rest framework localization i was wondering, if is there any way to add localization to api. because i want to change default message errors."
8,4,6,5.133313,4419532,What's the fastest way to strip certain html tags in a Python string?,what's the fastest way to strip certain html tags in a python string? i'd like to strip all html / javascript except for: thanks.
8,4,7,5.144841,31200648,Page Redirect in CGI using Python,page redirect in cgi using python i am trying to write a cgi script in python for a simple login page. i am trying to redirect this page to my home page on submit of username and password. can anyone help me to do this without manipulating the http headers. this is the code that i am using::
8,4,8,5.1844435,32170913,scrapy:UnicodeDecodeError: 'ascii' codec can't decode byte 0xe9 in position 1: ordinal not in range(128),"scrapy:unicodedecodeerror: 'ascii' codec can't decode byte 0xe9 in position 1: ordinal not in range(128) when i use the accent parameter in the scrapy framework, my spider crashes with this error: here is my code:"
8,4,9,5.2126904,33356753,How to read zip file content without unzipping (in compressed format) using Python,how to read zip file content without unzipping (in compressed format) using python i have to publish a zip file to the server. this involves reading the file and uploading. this won't work as needs an additional argument-filename to uncompress.
8,4,10,5.3073215,19219017,BaseHttpServer returned code 404 with the Cyrillic alphabet,basehttpserver returned code 404 with the cyrillic alphabet i have the following problem. i used basehttpserver. if the path to the file contains cyrillic. i get code 404. thank you.
8,5,1,4.1515274,2445823,"In Django, what is a one-to-one relationship?","in django, what is a one-to-one relationship? i've always been using foreignkeys."
8,5,2,4.221039,32983085,DJANGO -ImportError: No module named pagination,"django -importerror: no module named pagination i clone this fairybbs project . when runserver in console,error message appears as below:"
8,5,3,4.439202,22925096,django and mysql_config error,django and mysql_config error i tried to install mysql module with and i got this:
8,5,4,4.9312367,17907109,error during syncdb django python,error during syncdb django python i am getting an error when i am trying to do a python manage.py syncdb. the error is as shown below any idea what could be the reason?
8,5,5,5.045832,21483003,Replacing a character in Django template,replacing a character in django template i want to change to in the my page's meta description. this is what i tried this doesn't work. it still shows as
8,5,6,5.0500517,33328656,django type object Http404 has no attribute get,django type object http404 has no attribute get i have this code: while returning the http 404 i got this :
8,5,7,5.0835643,26850164,Django Placeholders,"django placeholders i want to insert placeholders for username, password and password2 inputs which are provided by this django module ""django.contrib.auth.models.user"""
8,5,8,5.140842,16800375,How can set two field primary key for my models in django,how can set two field primary key for my models in django i have a model like this: i want to migration and host both together be primary key.
8,5,9,5.151572,9440010,Display form on template,"display form on template i have this models : i have this form : in pass a supplier order form to a template in wich i have this code : the problem is that for supplier it display the supplier id, but i want the supplier name."
8,5,10,5.188145,2577252,what is the 'extra' mean in this django code,"what is the 'extra' mean in this django code i don't know this mean, thanks"
8,6,1,4.2145815,28792202,Identity of class methods,"identity of class methods given the class: why does evaluate to , while this is ?"
8,6,2,4.4465756,38704037,What is the difference between Hypothesis Testing (Property Based Testing) and Mutation testing?,what is the difference between hypothesis testing (property based testing) and mutation testing? my context for this question is in python. hypothesis testing library: mutation testing library:
8,6,3,4.4577985,5342504,Is is possible to access VB .net APIs in Python,"is is possible to access vb .net apis in python i am new to programming in python, i was wondering if there is a way to access vb .net apis using python. please let me know thanks in advance. vg"
8,6,4,4.701447,4615762,get base class type in python,get base class type in python is there an alternative to type() that can check if an object inherits from a class?
8,6,5,4.748743,15147189,Class attr and methods,"class attr and methods with class attributes and methods, to reference them within the class, should we use classname. or self."
8,6,6,4.877374,31561965,how to determine whether a attribute is continuous in C 4.5 decision tree,how to determine whether a attribute is continuous in c 4.5 decision tree how do i determine whether a attribute is continuous in c4.5 decision tree implementation?
8,6,7,4.939319,19569556,Python: call parent instancemethod,"python: call parent instancemethod for example, i have next code: bobydog is a child of dog and have overrided instancemethod ""bark"". how i can refer to parent method ""bark"" from instance of class ""bobydog""? in other words:"
8,6,8,4.9402657,28069953,How are pure virtual methods implemented in Python?,how are pure virtual methods implemented in python? i have not found how yet. meanwhile am currently using like this:
8,6,9,5.049319,6165819,widget.setLayout(layout) vs layout = QLayout(widget),widget.setlayout(layout) vs layout = qlayout(widget) are and the same things? they look like the same. but may be i am missing something?
8,6,10,5.0973697,34884567,Python Multiple Inheritance passing arguments to constructors using super,"python multiple inheritance passing arguments to constructors using super consider the following snippet of python code i am wondering how can i pass , and to corresponding base classes' constructors. thanks,"
8,7,1,4.801838,19738465,"Python satellite tracking with Orbitron, pyephem- positions not matching","python satellite tracking with orbitron, pyephem- positions not matching in reading tle and calculating the orbit of satellites, does pyephem regard the earth as the sphere or as the ellipse ?"
8,7,2,4.820406,4239205,Inverse of a matrix in SymPy?,"inverse of a matrix in sympy? i was wondering how to create a matrix and compute its inverse using sympy in python? for example, for this symbolic matrix thanks and regards!"
8,7,3,5.0234203,33525279,Pyqtgraph: How do I plot an ellipse or a circle,pyqtgraph: how do i plot an ellipse or a circle i would like plot circles or ellipses in pyqtgraph gl.glviewwidget(). however i did not find a function to do that. anyone know the way to do that?
8,7,4,5.030208,37532410,How to visualize a SVM using Matplotlib in python?,how to visualize a svm using matplotlib in python? is there any way to visualize svm model in opencv using matplotlib in python like this one .
8,7,5,5.376796,18902102,What is the equivalent of matlab's smooth3 function in python?,what is the equivalent of matlab's smooth3 function in python? i couldn't find an equivalent of matlab's smooth3 in python. how do you perform 3d smoothing in python?
8,7,6,5.4082866,23577505,How to avoid overlapping of labels & autopct in a matplotlib pie chart?,"how to avoid overlapping of labels & autopct in a matplotlib pie chart? my python code is: is it possible to show the labels ""jan"", ""feb"", ""mar"", etc. and the percentages, either: without overlapping, or using an ?"
8,7,7,5.444217,20104874,Reindex sublevel of pandas dataframe multiindex,"reindex sublevel of pandas dataframe multiindex i have a time series dataframe and i would like to reindex it by trials and measurements. simplified, i have this: which i want to turn into this: how can i best do this?"
8,7,8,5.4756684,29437675,Python - binning,python - binning i'm generating a series of values and would like to bin them. i'd rather not use numpy or the like. is there something more pythonic than:
8,7,9,5.582859,38061876,Python sampling a dataframe,"python sampling a dataframe i have an existing datafram 'products': based on this i would like to create a new dataframe of 10000 rows, each row containing a random selected row from 'products'. i use pandas and numpy"
8,7,10,5.6013737,37576006,Getting rid of jagged edges in a matplotlib surface plot,getting rid of jagged edges in a matplotlib surface plot this script produces the following plot: how do i get rid of those jagged edges and make this shape a nice square?
