K,cluster,rank,distance_to_centroid,question_id,title,clean_text
5,2,9,4.953542,17907109,error during syncdb django python,error during syncdb django python i am getting an error when i am trying to do a python manage.py syncdb. the error is as shown below any idea what could be the reason?
5,2,10,5.0149083,21483003,Replacing a character in Django template,replacing a character in django template i want to change to in the my page's meta description. this is what i tried this doesn't work. it still shows as
5,3,1,2.476697,919056,Case insensitive replace,case insensitive replace what's the easiest way to do a case-insensitive string replacement in python?
5,3,2,2.6563318,6194736,How do I translate this to Python?,how do i translate this to python? this is ruby. what's the equivalent in python?
5,3,3,2.7277596,30907851,how to attatch scrollbar to dropdown list in tkinter?,how to attatch scrollbar to dropdown list in tkinter?
5,3,4,2.8891475,15606138,Remove punctuation from a list of list of strings in python,remove punctuation from a list of list of strings in python lets say i have a i want it to produce
5,3,5,2.936105,27212153,Python Sorting a List of Namedtuples,python sorting a list of namedtuples i'm trying to sort this by and i have no clue where to start.
5,3,6,2.993911,30677288,Threading [Python/Threading],threading [python/threading] [edit] question has been completed.
5,3,7,3.0016954,22905129,"rpy2, R and ubuntu 12.04 - Invalid substring -fopenmp","rpy2, r and ubuntu 12.04 - invalid substring -fopenmp whats tbe delio with isntalling rpy2 on ubuntu 12.04?"
5,3,8,3.0327146,3887381,TypeError: 'NoneType' object is not iterable in Python,typeerror: 'nonetype' object is not iterable in python what does error mean? i am getting it on this python code:
5,3,9,3.0358584,32245625,Pandas: consolidating columns in DataFrame,pandas: consolidating columns in dataframe using the dataframe below as an example: how can i get
5,3,10,3.0894098,32929910,Does anyone know to make this a single line statement? (python),does anyone know to make this a single line statement? (python)
5,4,1,2.448819,8983019,Unable to install gdata python library client,unable to install gdata python library client
5,4,2,3.2608242,2137539,How to invoke a method that has been discovered through inspect.getmembers?,how to invoke a method that has been discovered through inspect.getmembers?
5,4,3,3.4108005,25718961,How can I get permanent URL of file uploaded on rackspace using python pyrax,how can i get permanent url of file uploaded on rackspace using python pyrax i am able to to upload image successfully. my code is:
5,4,4,3.658312,30006169,read files from linux usb drive under Windows,"read files from linux usb drive under windows i use psutil , but seam the f: drive can be seen ..."
5,4,5,3.7120883,39303157,How to install flaskext.mysql with yum/centos?,"how to install flaskext.mysql with yum/centos? while running a program, i get the error . how can i fix this with yum?"
5,4,6,3.7894845,4996085,Python CGEventTap Bus Error,python cgeventtap bus error i get a bus error whenever i run this python cgeventtap code: is there something obvious that i'm missing?
5,4,7,3.8236303,3730616,Error Importing Graphics Python,error importing graphics python i'm typing at the console and i get this error
5,4,8,3.8315902,27152673,Django makemessages command throws error,django makemessages command throws error when i am trying to run makemessages command i get following errors: i use virtualenv with django 1.7 installed. any ideas?
5,4,9,3.8760026,11687302,PyCharm not recognizing Python files,pycharm not recognizing python files my pycharm is no longer recognizing python files (attached screenshot) the interpreter path is correctly set.
5,4,10,3.8887188,37008080,Python Hive/hadoop connection error,python hive/hadoop connection error i am trying to use hive/hadoop using python. i am getting the following error. can someone tell me how to go about this?
