K,cluster,rank,distance_to_centroid,question_id,title,clean_text
9,2,7,4.4656544,30720760,How to install scipy misc package,how to install scipy misc package i have installed (actually reinstalled) scipy: but the misc subpackage is apparently not included? what is the way to install the scipy.misc package?
9,2,8,4.698767,24381482,ImportError: No module named pyttsx,"importerror: no module named pyttsx i have installed package from this source downloaded, extracted and installed as but still i am getting when importing any help would be appriciated!"
9,2,9,4.704347,24780600,Why can't I install this python module with pip?,why can't i install this python module with pip? why can't i install django-graphos? i have tried on arch and ubuntu and get this error:
9,2,10,4.7095485,11208645,Using AMQP with graphite 9.9,using amqp with graphite 9.9 i'm attempting to connect rabbitmq to graphite using amqp that is built into graphite. however when i uncomment the setting in i get:
9,3,1,5.096435,4377038,CGI/Python server push,cgi/python server push is it possible to write a simple python script which handles real-time server pushing of data back to the client when data is available?
9,3,2,5.1536417,20936693,AttributeError: VerifiedHTTPSConnection instance has no attribute '_tunnel_host',attributeerror: verifiedhttpsconnection instance has no attribute '_tunnel_host' when executing many commands eg. the following error occurs there seems to be an error with the connection
9,3,3,5.2349687,92928,time.sleep -- sleeps thread or process?,"time.sleep -- sleeps thread or process? in python for the *nix, does block the thread or the process?"
9,3,4,5.485412,1423345,Can I run a Python script as a service?,can i run a python script as a service? is it possible to run a python script as a background service on a webserver? i want to do this for socket communication.
9,3,5,5.6539326,22115831,How to resolve spinlock issues with multithreaded python?,how to resolve spinlock issues with multithreaded python? i'm writing a multithreaded application in python and have came across an issue where kernel time skyrockets. using i see that it is indeed a spinlock: the code that causes the spinlock is below:
9,3,6,5.7760587,30732102,python web.py connection refused,"python web.py connection refused i have this python script when i run the script on a free port i can see it with netstat or connect to it with telenet but when i try to connect via browser on localhost:port i get ""connection refused"" error. what is the problem?"
9,3,7,5.972645,24936107,Delegate signal handling to a child process in python,delegate signal handling to a child process in python how can i run a command from a python script and delegate to it signals like ? i mean when i run e.g: i want to handle
9,3,8,6.1242437,992169,Which reactor should i use for qt4?,which reactor should i use for qt4? i am using twisted and now i want to make some pretty ui using qt
9,3,9,6.148461,3562441,Python Threading socket,"python threading socket i'm trying to implement a threading functionality for this answer : so far i have something like this: what i'm looking for, would be to open 255 thread to scan all hosts parsed with mycustomsocket() at once, for speed issues. any help would be greatly appreciated !"
9,3,10,6.1546016,34967236,Python: UDP Proxy Multithreading,"python: udp proxy multithreading i just can't manage to add multithreading to my udp server. a second client can connect, but instantly gets thrown out of the server when someone is already connected to it. could this be caused by something other than singlethreading?"
9,4,1,4.4906726,38704037,What is the difference between Hypothesis Testing (Property Based Testing) and Mutation testing?,what is the difference between hypothesis testing (property based testing) and mutation testing? my context for this question is in python. hypothesis testing library: mutation testing library:
9,4,2,4.7341123,4615762,get base class type in python,get base class type in python is there an alternative to type() that can check if an object inherits from a class?
9,4,3,4.7681494,15147189,Class attr and methods,"class attr and methods with class attributes and methods, to reference them within the class, should we use classname. or self."
9,4,4,4.9711676,19569556,Python: call parent instancemethod,"python: call parent instancemethod for example, i have next code: bobydog is a child of dog and have overrided instancemethod ""bark"". how i can refer to parent method ""bark"" from instance of class ""bobydog""? in other words:"
9,4,5,5.1221304,34884567,Python Multiple Inheritance passing arguments to constructors using super,"python multiple inheritance passing arguments to constructors using super consider the following snippet of python code i am wondering how can i pass , and to corresponding base classes' constructors. thanks,"
9,4,6,5.20743,15033409,Instantiating in Python - Not Callable,"instantiating in python - not callable i am trying to create a new object, but i receive the error in traceback: i've defined the class in the same file:"
9,4,7,5.2355328,9667546,PLSA implementation in Python,"plsa implementation in python is their any library containing implementation of plsa (probabilistic latent semantic analysis) algorithm ? preferably in python, but java/c++ is also welcomed..."
9,4,8,5.3652143,5614144,pygtk: how to manually emit signal,"pygtk: how to manually emit signal i have an object, and i would like to manually emit the . what is the second parameter that i need to pass to the method?"
9,4,9,5.444478,17604316,Refer to own class in a static method,refer to own class in a static method is there a shorthand for referring to its own class in a static method? say i have this piece of code:
9,4,10,5.4622064,31917430,"Returning value when instance ""called""","returning value when instance ""called"" i want a certain function callable on a class. something similar to: which magic-function do i have to use?"
9,5,1,4.1272707,2445823,"In Django, what is a one-to-one relationship?","in django, what is a one-to-one relationship? i've always been using foreignkeys."
9,5,2,4.2215943,32983085,DJANGO -ImportError: No module named pagination,"django -importerror: no module named pagination i clone this fairybbs project . when runserver in console,error message appears as below:"
9,5,3,4.43023,22925096,django and mysql_config error,django and mysql_config error i tried to install mysql module with and i got this:
9,5,4,4.7760763,17633734,Django model column,django model column how i can make a model field to return a default value from function?
9,5,5,4.938277,17907109,error during syncdb django python,error during syncdb django python i am getting an error when i am trying to do a python manage.py syncdb. the error is as shown below any idea what could be the reason?
9,5,6,5.0142093,21483003,Replacing a character in Django template,replacing a character in django template i want to change to in the my page's meta description. this is what i tried this doesn't work. it still shows as
9,5,7,5.0390143,33328656,django type object Http404 has no attribute get,django type object http404 has no attribute get i have this code: while returning the http 404 i got this :
9,5,8,5.064753,26850164,Django Placeholders,"django placeholders i want to insert placeholders for username, password and password2 inputs which are provided by this django module ""django.contrib.auth.models.user"""
9,5,9,5.144566,9440010,Display form on template,"display form on template i have this models : i have this form : in pass a supplier order form to a template in wich i have this code : the problem is that for supplier it display the supplier id, but i want the supplier name."
9,5,10,5.1603265,2577252,what is the 'extra' mean in this django code,"what is the 'extra' mean in this django code i don't know this mean, thanks"
9,6,1,4.804337,19738465,"Python satellite tracking with Orbitron, pyephem- positions not matching","python satellite tracking with orbitron, pyephem- positions not matching in reading tle and calculating the orbit of satellites, does pyephem regard the earth as the sphere or as the ellipse ?"
9,6,2,4.991604,37532410,How to visualize a SVM using Matplotlib in python?,how to visualize a svm using matplotlib in python? is there any way to visualize svm model in opencv using matplotlib in python like this one .
9,6,3,5.006039,33525279,Pyqtgraph: How do I plot an ellipse or a circle,pyqtgraph: how do i plot an ellipse or a circle i would like plot circles or ellipses in pyqtgraph gl.glviewwidget(). however i did not find a function to do that. anyone know the way to do that?
9,6,4,5.2915826,6019473,Save matplotlib plot in grayscale,save matplotlib plot in grayscale i have some color plots that i need to be saved in grayscale. is there an easy way to do this without changing the plotting formats?
9,6,5,5.3156314,18902102,What is the equivalent of matlab's smooth3 function in python?,what is the equivalent of matlab's smooth3 function in python? i couldn't find an equivalent of matlab's smooth3 in python. how do you perform 3d smoothing in python?
9,6,6,5.477281,22411463,How to use the autocomplete feature with QScintilla?,"how to use the autocomplete feature with qscintilla? i've found this demo autocompletion-using-pyqt4-and-qscintilla however, it would cause segment fault sometimes. is this demo correct?"
9,6,7,5.522727,37576006,Getting rid of jagged edges in a matplotlib surface plot,getting rid of jagged edges in a matplotlib surface plot this script produces the following plot: how do i get rid of those jagged edges and make this shape a nice square?
9,6,8,5.533969,23637219,Center-align tick labels of matplotlib heatmap,"center-align tick labels of matplotlib heatmap i have plotted a heat map with imshow, but i can't get the x tick labels to be center aligned even though i made . here is my code: can someone help me find the error?"
9,6,9,5.5383716,23577505,How to avoid overlapping of labels & autopct in a matplotlib pie chart?,"how to avoid overlapping of labels & autopct in a matplotlib pie chart? my python code is: is it possible to show the labels ""jan"", ""feb"", ""mar"", etc. and the percentages, either: without overlapping, or using an ?"
9,6,10,5.592477,25045483,How to customize QListWidget backgound color (and not QListWidgetItem),how to customize qlistwidget backgound color (and not qlistwidgetitem) i wonder if there is a way to customize qlistwidget background color. i have tried: while there were no errors it still doesn't work.
9,7,1,3.5259109,21615158,reshaping a data frame in pandas,reshaping a data frame in pandas is there a simple way in pandas to reshape the following data frame: to this format?:
9,7,2,4.526144,27578027,Adding columns with django ORM,adding columns with django orm how would i do the following in the django orm: the equivalent of:
9,7,3,4.613614,16822996,How to convert a pandas DataFrame into a TimeSeries?,how to convert a pandas dataframe into a timeseries? i am looking for a way to convert a dataframe to a timeseries without splitting the index and value columns. any ideas? thanks.
9,7,4,5.0156765,23444858,"Concatenate column values in Pandas DataFrame with ""NaN"" values","concatenate column values in pandas dataframe with ""nan"" values i'm trying to concatenate pandas columns with nan values. instead of 'nan' values in ""concatenated"" column, i want to get ""d"" and ""f"" respectively for this example?"
9,7,5,5.137233,32894378,Pandas - how to replace specific values in a Series?,pandas - how to replace specific values in a series? i have a dataframe with a column called such as: i am looking for the most efficient way to replace that by numerical values . thanks
9,7,6,5.1739097,37512271,Slicing timestamps by month,"slicing timestamps by month i have a series with pandas datestamps as the index, how do i slice the index so that i can get all values from a specific month?"
9,7,7,5.364978,28247778,Python Pandas remove date from timestamp,python pandas remove date from timestamp i have a large data set like this i want to make it as how you do this using pandas
9,7,8,5.376866,28066146,Get column name from a table's dataset in python,get column name from a table's dataset in python i am trying to get the columns from a table what i want is to get the column name from row_data. is there a way to do this?.
9,7,9,5.403877,20865487,Pandas (python) plot() without a legend,"pandas (python) plot() without a legend using the pandas library in python and using on a dataframe, how do i display the plot without a legend?"
9,7,10,5.43437,6649990,MySQLdb to Excel,"mysqldb to excel i have a django project which has a mysql database backend. how can i export contents from my db to an excel (xls, xlsx) format?"
9,8,1,2.349684,8983019,Unable to install gdata python library client,unable to install gdata python library client
9,8,2,2.384882,919056,Case insensitive replace,case insensitive replace what's the easiest way to do a case-insensitive string replacement in python?
9,8,3,2.688328,30907851,how to attatch scrollbar to dropdown list in tkinter?,how to attatch scrollbar to dropdown list in tkinter?
9,8,4,2.7667341,6194736,How do I translate this to Python?,how do i translate this to python? this is ruby. what's the equivalent in python?
9,8,5,2.9695907,32245625,Pandas: consolidating columns in DataFrame,pandas: consolidating columns in dataframe using the dataframe below as an example: how can i get
9,8,6,2.9729521,30677288,Threading [Python/Threading],threading [python/threading] [edit] question has been completed.
9,8,7,2.9913762,8686225,Pythonic way to pass keyword arguments on conditional,pythonic way to pass keyword arguments on conditional is there a more pythonic way to do this?
9,8,8,3.0027819,15606138,Remove punctuation from a list of list of strings in python,remove punctuation from a list of list of strings in python lets say i have a i want it to produce
9,8,9,3.0476274,3887381,TypeError: 'NoneType' object is not iterable in Python,typeerror: 'nonetype' object is not iterable in python what does error mean? i am getting it on this python code:
9,8,10,3.0847945,22905129,"rpy2, R and ubuntu 12.04 - Invalid substring -fopenmp","rpy2, r and ubuntu 12.04 - invalid substring -fopenmp whats tbe delio with isntalling rpy2 on ubuntu 12.04?"
