K,cluster,rank,distance_to_centroid,question_id,title,clean_text
4,2,8,2.1975327,32448939,How to set fontSize for xticks in boxplot using Python pylab module?,how to set fontsize for xticks in boxplot using python pylab module? i would like to change the fontsize of the labels for y axis using pylab. how could i do?
4,2,9,2.1989067,3520672,Can scipy calculate (double) integrals with complex-valued integrands (real and imaginary parts in integrand)?,can scipy calculate (double) integrals with complex-valued integrands (real and imaginary parts in integrand)? (couldn't upload the picture showing the integral as i'm a new user.)
4,2,10,2.209804,6019473,Save matplotlib plot in grayscale,save matplotlib plot in grayscale i have some color plots that i need to be saved in grayscale. is there an easy way to do this without changing the plotting formats?
4,3,1,1.536622,38008453,Flask not interacting with Ajax,flask not interacting with ajax this script
4,3,2,1.6792892,2445823,"In Django, what is a one-to-one relationship?","in django, what is a one-to-one relationship? i've always been using foreignkeys."
4,3,3,1.7182233,1727429,Implement OpenID in Python,implement openid in python how should i implement openid in python using the openid api?
4,3,4,1.8577733,9125997,How to call subclass methods in a superclass in Python,how to call subclass methods in a superclass in python i want to know how to call subclass methods in the superclass.
4,3,5,1.9331764,15147189,Class attr and methods,"class attr and methods with class attributes and methods, to reference them within the class, should we use classname. or self."
4,3,6,2.0382905,18232150,All expressions from one page,"all expressions from one page i have this code to retrieve information from a page: def between_strings(source, start='"
4,3,7,2.0394993,1640054,Multiple CouchDB Document fetch with couchdb-python,"multiple couchdb document fetch with couchdb-python how to fetch multiple documents from couchdb, in particular with couchdb-python?"
4,3,8,2.0439222,37976477,How to use RoboBrowser to click a button,"how to use robobrowser to click a button how can i click a button with robobrowser? this is the html code: esporta selezionare i valori e premere ""filtra"""
4,3,9,2.047914,39660927,What method is equivalent to_internal_value in DRF 2?,what method is equivalent to_internal_value in drf 2? i can not find this in the documentation. i remember that i used such a method in drf 2 but can not recall the name.
4,3,10,2.052617,6000205,How to get an app name using python in django,"how to get an app name using python in django if you are in the view and want to retrieve the app name using python ( the app name will be used for further logic ), how would you do it ?"
